ID,Site,Longitude,Latitude,Elevation (ft),Date,tmean_C
1,C05,-105.4131,40.0717,2519,5/24/2021,8.6
1,C05,-105.4131,40.0717,2519,5/25/2021,8.6
1,C05,-105.4131,40.0717,2519,5/26/2021,10.7
1,C05,-105.4131,40.0717,2519,5/27/2021,11.6
1,C05,-105.4131,40.0717,2519,5/28/2021,9.7
1,C05,-105.4131,40.0717,2519,5/29/2021,12.9
1,C05,-105.4131,40.0717,2519,5/30/2021,11.7
1,C05,-105.4131,40.0717,2519,5/31/2021,5.9
1,C05,-105.4131,40.0717,2519,6/1/2021,5.5
1,C05,-105.4131,40.0717,2519,6/2/2021,8.4
1,C05,-105.4131,40.0717,2519,6/3/2021,10.9
1,C05,-105.4131,40.0717,2519,6/4/2021,14
1,C05,-105.4131,40.0717,2519,6/5/2021,16.3
1,C05,-105.4131,40.0717,2519,6/6/2021,18.7
1,C05,-105.4131,40.0717,2519,6/7/2021,16.7
1,C05,-105.4131,40.0717,2519,6/8/2021,17.2
1,C05,-105.4131,40.0717,2519,6/9/2021,17
1,C05,-105.4131,40.0717,2519,6/10/2021,16.9
1,C05,-105.4131,40.0717,2519,6/11/2021,19.2
1,C05,-105.4131,40.0717,2519,6/12/2021,13.1
1,C05,-105.4131,40.0717,2519,6/13/2021,16.9
1,C05,-105.4131,40.0717,2519,6/14/2021,19
1,C05,-105.4131,40.0717,2519,6/15/2021,20.3
1,C05,-105.4131,40.0717,2519,6/16/2021,22.7
1,C05,-105.4131,40.0717,2519,6/17/2021,21.9
1,C05,-105.4131,40.0717,2519,6/18/2021,22.4
1,C05,-105.4131,40.0717,2519,6/19/2021,18.8
1,C05,-105.4131,40.0717,2519,6/20/2021,18.3
1,C05,-105.4131,40.0717,2519,6/21/2021,14.8
1,C05,-105.4131,40.0717,2519,6/22/2021,11
1,C05,-105.4131,40.0717,2519,6/23/2021,19.5
1,C05,-105.4131,40.0717,2519,6/24/2021,19
1,C05,-105.4131,40.0717,2519,6/25/2021,15.3
1,C05,-105.4131,40.0717,2519,6/26/2021,13.1
1,C05,-105.4131,40.0717,2519,6/27/2021,10.4
1,C05,-105.4131,40.0717,2519,6/28/2021,10.3
1,C05,-105.4131,40.0717,2519,6/29/2021,10.7
1,C05,-105.4131,40.0717,2519,6/30/2021,11.3
1,C05,-105.4131,40.0717,2519,7/1/2021,13.7
2,C101,-105.3202,40.0579,2000,5/24/2021,12.8
2,C101,-105.3202,40.0579,2000,5/25/2021,13.2
2,C101,-105.3202,40.0579,2000,5/26/2021,15.5
2,C101,-105.3202,40.0579,2000,5/27/2021,15.3
2,C101,-105.3202,40.0579,2000,5/28/2021,12.2
2,C101,-105.3202,40.0579,2000,5/29/2021,17
2,C101,-105.3202,40.0579,2000,5/30/2021,15.1
2,C101,-105.3202,40.0579,2000,5/31/2021,8.5
2,C101,-105.3202,40.0579,2000,6/1/2021,9.1
2,C101,-105.3202,40.0579,2000,6/2/2021,12.1
2,C101,-105.3202,40.0579,2000,6/3/2021,15.4
2,C101,-105.3202,40.0579,2000,6/4/2021,18.7
2,C101,-105.3202,40.0579,2000,6/5/2021,21.3
2,C101,-105.3202,40.0579,2000,6/6/2021,24.5
2,C101,-105.3202,40.0579,2000,6/7/2021,21
2,C101,-105.3202,40.0579,2000,6/8/2021,21.5
2,C101,-105.3202,40.0579,2000,6/9/2021,21.4
2,C101,-105.3202,40.0579,2000,6/10/2021,21.5
2,C101,-105.3202,40.0579,2000,6/11/2021,22.8
2,C101,-105.3202,40.0579,2000,6/12/2021,17.3
2,C101,-105.3202,40.0579,2000,6/13/2021,20.6
2,C101,-105.3202,40.0579,2000,6/14/2021,23.7
2,C101,-105.3202,40.0579,2000,6/15/2021,24.8
2,C101,-105.3202,40.0579,2000,6/16/2021,27
2,C101,-105.3202,40.0579,2000,6/17/2021,27
2,C101,-105.3202,40.0579,2000,6/18/2021,27.4
2,C101,-105.3202,40.0579,2000,6/19/2021,23.1
2,C101,-105.3202,40.0579,2000,6/20/2021,22.7
2,C101,-105.3202,40.0579,2000,6/21/2021,16.4
2,C101,-105.3202,40.0579,2000,6/22/2021,14.3
2,C101,-105.3202,40.0579,2000,6/23/2021,23.7
2,C101,-105.3202,40.0579,2000,6/24/2021,23.6
2,C101,-105.3202,40.0579,2000,6/25/2021,19.5
2,C101,-105.3202,40.0579,2000,6/26/2021,16.6
2,C101,-105.3202,40.0579,2000,6/27/2021,14
2,C101,-105.3202,40.0579,2000,6/28/2021,14.4
2,C101,-105.3202,40.0579,2000,6/29/2021,15
2,C101,-105.3202,40.0579,2000,6/30/2021,15.9
2,C101,-105.3202,40.0579,2000,7/1/2021,18.4
3,C104,-105.3251,39.953,2213,5/24/2021,11.4
3,C104,-105.3251,39.953,2213,5/25/2021,11.4
3,C104,-105.3251,39.953,2213,5/26/2021,13.6
3,C104,-105.3251,39.953,2213,5/27/2021,14.8
3,C104,-105.3251,39.953,2213,5/28/2021,11.5
3,C104,-105.3251,39.953,2213,5/29/2021,15.7
3,C104,-105.3251,39.953,2213,5/30/2021,13.7
3,C104,-105.3251,39.953,2213,5/31/2021,7.1
3,C104,-105.3251,39.953,2213,6/1/2021,8
3,C104,-105.3251,39.953,2213,6/2/2021,10.8
3,C104,-105.3251,39.953,2213,6/3/2021,12.8
3,C104,-105.3251,39.953,2213,6/4/2021,16.6
3,C104,-105.3251,39.953,2213,6/5/2021,19.4
3,C104,-105.3251,39.953,2213,6/6/2021,21.9
3,C104,-105.3251,39.953,2213,6/7/2021,19
3,C104,-105.3251,39.953,2213,6/8/2021,19.9
3,C104,-105.3251,39.953,2213,6/9/2021,19
3,C104,-105.3251,39.953,2213,6/10/2021,19.2
3,C104,-105.3251,39.953,2213,6/11/2021,20.8
3,C104,-105.3251,39.953,2213,6/12/2021,15
3,C104,-105.3251,39.953,2213,6/13/2021,18.4
3,C104,-105.3251,39.953,2213,6/14/2021,21.2
3,C104,-105.3251,39.953,2213,6/15/2021,22.4
3,C104,-105.3251,39.953,2213,6/16/2021,25.9
3,C104,-105.3251,39.953,2213,6/17/2021,23.5
3,C104,-105.3251,39.953,2213,6/18/2021,25.1
3,C104,-105.3251,39.953,2213,6/19/2021,21
3,C104,-105.3251,39.953,2213,6/20/2021,20.8
3,C104,-105.3251,39.953,2213,6/21/2021,15.8
3,C104,-105.3251,39.953,2213,6/22/2021,12.4
3,C104,-105.3251,39.953,2213,6/23/2021,20.7
3,C104,-105.3251,39.953,2213,6/24/2021,21
3,C104,-105.3251,39.953,2213,6/25/2021,17.8
3,C104,-105.3251,39.953,2213,6/26/2021,15.8
3,C104,-105.3251,39.953,2213,6/27/2021,12.9
3,C104,-105.3251,39.953,2213,6/28/2021,13.1
3,C104,-105.3251,39.953,2213,6/29/2021,13.9
3,C104,-105.3251,39.953,2213,6/30/2021,14.3
3,C104,-105.3251,39.953,2213,7/1/2021,16.5
4,C105,-105.3513,40.0349,2000,5/24/2021,12.8
4,C105,-105.3513,40.0349,2000,5/25/2021,13.2
4,C105,-105.3513,40.0349,2000,5/26/2021,15.5
4,C105,-105.3513,40.0349,2000,5/27/2021,15.3
4,C105,-105.3513,40.0349,2000,5/28/2021,12.2
4,C105,-105.3513,40.0349,2000,5/29/2021,17
4,C105,-105.3513,40.0349,2000,5/30/2021,15.1
4,C105,-105.3513,40.0349,2000,5/31/2021,8.5
4,C105,-105.3513,40.0349,2000,6/1/2021,9.1
4,C105,-105.3513,40.0349,2000,6/2/2021,12.1
4,C105,-105.3513,40.0349,2000,6/3/2021,15.4
4,C105,-105.3513,40.0349,2000,6/4/2021,18.7
4,C105,-105.3513,40.0349,2000,6/5/2021,21.3
4,C105,-105.3513,40.0349,2000,6/6/2021,24.5
4,C105,-105.3513,40.0349,2000,6/7/2021,21
4,C105,-105.3513,40.0349,2000,6/8/2021,21.5
4,C105,-105.3513,40.0349,2000,6/9/2021,21.4
4,C105,-105.3513,40.0349,2000,6/10/2021,21.5
4,C105,-105.3513,40.0349,2000,6/11/2021,22.8
4,C105,-105.3513,40.0349,2000,6/12/2021,17.3
4,C105,-105.3513,40.0349,2000,6/13/2021,20.6
4,C105,-105.3513,40.0349,2000,6/14/2021,23.7
4,C105,-105.3513,40.0349,2000,6/15/2021,24.8
4,C105,-105.3513,40.0349,2000,6/16/2021,27
4,C105,-105.3513,40.0349,2000,6/17/2021,27
4,C105,-105.3513,40.0349,2000,6/18/2021,27.4
4,C105,-105.3513,40.0349,2000,6/19/2021,23.1
4,C105,-105.3513,40.0349,2000,6/20/2021,22.7
4,C105,-105.3513,40.0349,2000,6/21/2021,16.4
4,C105,-105.3513,40.0349,2000,6/22/2021,14.3
4,C105,-105.3513,40.0349,2000,6/23/2021,23.7
4,C105,-105.3513,40.0349,2000,6/24/2021,23.6
4,C105,-105.3513,40.0349,2000,6/25/2021,19.5
4,C105,-105.3513,40.0349,2000,6/26/2021,16.6
4,C105,-105.3513,40.0349,2000,6/27/2021,14
4,C105,-105.3513,40.0349,2000,6/28/2021,14.4
4,C105,-105.3513,40.0349,2000,6/29/2021,15
4,C105,-105.3513,40.0349,2000,6/30/2021,15.9
4,C105,-105.3513,40.0349,2000,7/1/2021,18.4
5,C107,-105.3387,40.1089,2165,5/24/2021,11.3
5,C107,-105.3387,40.1089,2165,5/25/2021,11.6
5,C107,-105.3387,40.1089,2165,5/26/2021,13.7
5,C107,-105.3387,40.1089,2165,5/27/2021,14.4
5,C107,-105.3387,40.1089,2165,5/28/2021,11.9
5,C107,-105.3387,40.1089,2165,5/29/2021,15.6
5,C107,-105.3387,40.1089,2165,5/30/2021,14
5,C107,-105.3387,40.1089,2165,5/31/2021,7.6
5,C107,-105.3387,40.1089,2165,6/1/2021,7.9
5,C107,-105.3387,40.1089,2165,6/2/2021,10.9
5,C107,-105.3387,40.1089,2165,6/3/2021,13.6
5,C107,-105.3387,40.1089,2165,6/4/2021,17
5,C107,-105.3387,40.1089,2165,6/5/2021,19.5
5,C107,-105.3387,40.1089,2165,6/6/2021,21.9
5,C107,-105.3387,40.1089,2165,6/7/2021,19.3
5,C107,-105.3387,40.1089,2165,6/8/2021,19.9
5,C107,-105.3387,40.1089,2165,6/9/2021,19.8
5,C107,-105.3387,40.1089,2165,6/10/2021,19.6
5,C107,-105.3387,40.1089,2165,6/11/2021,21.1
5,C107,-105.3387,40.1089,2165,6/12/2021,15.6
5,C107,-105.3387,40.1089,2165,6/13/2021,19.1
5,C107,-105.3387,40.1089,2165,6/14/2021,21.9
5,C107,-105.3387,40.1089,2165,6/15/2021,23.2
5,C107,-105.3387,40.1089,2165,6/16/2021,25.8
5,C107,-105.3387,40.1089,2165,6/17/2021,24.7
5,C107,-105.3387,40.1089,2165,6/18/2021,25.4
5,C107,-105.3387,40.1089,2165,6/19/2021,21.3
5,C107,-105.3387,40.1089,2165,6/20/2021,20.9
5,C107,-105.3387,40.1089,2165,6/21/2021,16.4
5,C107,-105.3387,40.1089,2165,6/22/2021,13.2
5,C107,-105.3387,40.1089,2165,6/23/2021,21.6
5,C107,-105.3387,40.1089,2165,6/24/2021,21.8
5,C107,-105.3387,40.1089,2165,6/25/2021,18
5,C107,-105.3387,40.1089,2165,6/26/2021,15.6
5,C107,-105.3387,40.1089,2165,6/27/2021,13
5,C107,-105.3387,40.1089,2165,6/28/2021,13.1
5,C107,-105.3387,40.1089,2165,6/29/2021,13.6
5,C107,-105.3387,40.1089,2165,6/30/2021,14.5
5,C107,-105.3387,40.1089,2165,7/1/2021,16.9
6,C108,-105.3134,40.0352,2000,5/24/2021,12.8
6,C108,-105.3134,40.0352,2000,5/25/2021,13.2
6,C108,-105.3134,40.0352,2000,5/26/2021,15.5
6,C108,-105.3134,40.0352,2000,5/27/2021,15.3
6,C108,-105.3134,40.0352,2000,5/28/2021,12.2
6,C108,-105.3134,40.0352,2000,5/29/2021,17
6,C108,-105.3134,40.0352,2000,5/30/2021,15.1
6,C108,-105.3134,40.0352,2000,5/31/2021,8.5
6,C108,-105.3134,40.0352,2000,6/1/2021,9.1
6,C108,-105.3134,40.0352,2000,6/2/2021,12.1
6,C108,-105.3134,40.0352,2000,6/3/2021,15.4
6,C108,-105.3134,40.0352,2000,6/4/2021,18.7
6,C108,-105.3134,40.0352,2000,6/5/2021,21.3
6,C108,-105.3134,40.0352,2000,6/6/2021,24.5
6,C108,-105.3134,40.0352,2000,6/7/2021,21
6,C108,-105.3134,40.0352,2000,6/8/2021,21.5
6,C108,-105.3134,40.0352,2000,6/9/2021,21.4
6,C108,-105.3134,40.0352,2000,6/10/2021,21.5
6,C108,-105.3134,40.0352,2000,6/11/2021,22.8
6,C108,-105.3134,40.0352,2000,6/12/2021,17.3
6,C108,-105.3134,40.0352,2000,6/13/2021,20.6
6,C108,-105.3134,40.0352,2000,6/14/2021,23.7
6,C108,-105.3134,40.0352,2000,6/15/2021,24.8
6,C108,-105.3134,40.0352,2000,6/16/2021,27
6,C108,-105.3134,40.0352,2000,6/17/2021,27
6,C108,-105.3134,40.0352,2000,6/18/2021,27.4
6,C108,-105.3134,40.0352,2000,6/19/2021,23.1
6,C108,-105.3134,40.0352,2000,6/20/2021,22.7
6,C108,-105.3134,40.0352,2000,6/21/2021,16.4
6,C108,-105.3134,40.0352,2000,6/22/2021,14.3
6,C108,-105.3134,40.0352,2000,6/23/2021,23.7
6,C108,-105.3134,40.0352,2000,6/24/2021,23.6
6,C108,-105.3134,40.0352,2000,6/25/2021,19.5
6,C108,-105.3134,40.0352,2000,6/26/2021,16.6
6,C108,-105.3134,40.0352,2000,6/27/2021,14
6,C108,-105.3134,40.0352,2000,6/28/2021,14.4
