DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,7,31.07,Pupae,Pupae,M,18.5,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,8,31.08,Pupae,Pupae,M,16.3,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,9,31.09,Pupae,Pupae,M,18.2,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,10,31.1,Pupae,Pupae,F,25.3,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,11,31.11,Pupae,Pupae,F,0.0235,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,12,31.12,Pupae,Pupae,F,23.8,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,13,31.13,Pupae,Pupae,F,25.1,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,14,31.14,Pupae,Pupae,F,22.1,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H103,Burned,A,31,H103-A31,15,0,Y,N,Unk,15,31.15,Pupae,Pupae,F,23.1,NA,"walls made of vegetation, smaller pupae, darker color",Osmia spp?,,,,
6/29/2021,AF,9/13/2022,NA,NA,,H12,Burned,A,29,H12-A29,0,1,N,N,O. lignaria,0,29,NA,NA,NA,NA,NA,No bees,Giant ball of pollen!,,,,
6/29/2021,AF,9/13/2022,NA,NA,,H12,Burned,A,30,H12-A30,0,1,N,N,O. lignaria,0,30,NA,NA,NA,NA,NA,No bees,Giant ball of pollen!,,,,
6/29/2021,AF,9/15/2022,NA,NA,,H12,Burned,A,31,H12-A31,0,1,N,N,O. lignaria,0,31,NA,NA,NA,NA,NA,"""practice"" no bees",Half a ball of pollen,,,,
6/29/2021,AF,9/15/2022,NA,NA,,H13,Burned,A,32,H13-A32,2,0,N,N,Unk,1,32.01,,,,,NA,"Mud walls, lots of caterpillar things. O. lig parasite",,,,,Parasites?
6/29/2021,AF,12/9/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,1,1.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/9/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,2,1.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,JMD,12/6/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,3,1.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/6/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,4,1.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/6/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,5,1.05,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/6/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,6,1.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/6/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,7,1.07,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/9/2021,NA,NA,,H13,Burned,B,1,H13-B01,9,0,Y,N,Unk,8,1.08,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/16/2021,NA,NA,,H13,Burned,B,2,H13-B02,2,0,Y,N,Unk,1,2.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/16/2021,NA,NA,,H13,Burned,B,2,H13-B02,2,0,Y,N,Unk,2,2.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/17/2021,NA,NA,,H13,Burned,B,3,H13-B03,5,0,Y,N,Unk,1,3.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/17/2021,NA,NA,,H13,Burned,B,3,H13-B03,5,0,Y,N,Unk,2,3.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/17/2021,NA,NA,,H13,Burned,B,3,H13-B03,5,0,Y,N,Unk,3,3.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,12/17/2021,NA,NA,,H13,Burned,B,3,H13-B03,5,0,Y,N,Unk,4,3.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,H13,Burned,B,14,H13-B14,5,0,Y,N,Unk,1,14.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,H13,Burned,B,14,H13-B14,5,0,Y,N,Unk,2,14.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,H13,Burned,B,14,H13-B14,5,0,Y,N,Unk,3,14.03,Pupae,Pupae,NA,NA,NA,yellow and black. Halictid?,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,H13,Burned,B,14,H13-B14,5,0,Y,N,Unk,4,14.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,1,19.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,2,19.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,3,19.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,4,19.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,5,19.05,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,6,19.06,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,7,19.07,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,19,H13-B19,8,0,Y,N,Unk,8,19.08,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/2/2023,,H13,Burned,B,21,H13-B21,0,1,N,N,Unk,1,21.01,,,,,25.3,"veg wall started, 1/2 pollen ball",Practice,,,,
6/29/2021,AF,8/2/2022,NA,NA,,H13,Burned,B,25,H13-B25,4,0,Y,N,Unk,1,25.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/2/2022,NA,NA,,H13,Burned,B,25,H13-B25,4,0,Y,N,Unk,2,25.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,H13,Burned,B,25,H13-B25,4,0,Y,N,Unk,3,25.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/1/2022,NA,NA,,H13,Burned,B,25,H13-B25,4,0,Y,N,Unk,4,25.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,8/3/2022,NA,NA,,H13,Burned,B,26,H13-B26,3,0,Y,N,Unk,1,26.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/19/2021,,H13,Burned,B,28,H13-B28,0,1,N,N,Unk,1,28.01,,,,,107.3,"veg wall started, 1/2 pollen ball",Practice,,,,
6/29/2021,AF,9/15/2022,NA,NA,,H13,Burned,B,Unk,H13-BUnk,,,,N,Unk,1,Unk.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,9/15/2022,NA,NA,,H13,Burned,B,Unk,H13-BUnk,,,,N,Unk,2,Unk.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/29/2021,AF,9/15/2022,NA,NA,,H13,Burned,B,Unk,H13-BUnk,,,,N,Unk,3,Unk.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,1,4.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,2,4.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,3,4.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,4,4.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,5,4.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,6,4.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,7,4.07,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,8,4.08,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/7/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,9,4.09,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/12/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,10,4.1,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/12/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,11,4.11,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/12/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,12,4.12,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/12/2022,NA,NA,,H15,Burned,A,4,H15-A04,17,0,Y,N,Unk,13,4.13,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,1,12.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,2,12.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,3,12.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,4,12.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,5,12.05,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,6,12.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,7,12.07,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,8,12.08,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,9,12.09,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/25/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,10,12.1,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,2/8/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,11,12.11,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,2/8/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,12,12.12,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,2/8/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,13,12.13,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/24/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,14,12.14,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/28/2021,AF,1/24/2022,NA,NA,,H15,Burned,A,12,H15-A12,17,0,Y,N,Unk,15,12.15,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,NA,NA,AGF&JMD,7/14/2021,,T08,Treated,A,22,T08-A22,2,1,N,Y,O. lignaria ,0,22,Pollen,NA,NA,NA,76.7,Labeled T108. Changed to T08,Assigned this cell as incomplete cell (lowest pollen weight),,,,
6/30/2021,NA,NA,AGF&JMD,7/14/2021,,T08,Treated,A,22,T08-A22,2,1,N,Y,O. lignaria ,1,22.01,Pollen,NA,NA,NA,114.3,Labeled T108. Changed to T08,,,,,
6/30/2021,NA,NA,AGF&JMD,7/14/2021,,T08,Treated,A,22,T08-A22,2,1,N,Y,O. lignaria ,2,22.02,Pollen,NA,NA,NA,107.4,Labeled T108. Changed to T08,,,,,
6/30/2021,AF,9/13/2022,NA,NA,,T08,Treated,A,30,T08-A30,1,0,Y,N,O. lignaria ,1,30.01,Pollen,NA,NA,NA,NA,"No Bees, Plenty of pollen",neonate present,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,T. stansburyi,1,31.01,Larvae,Larvae,NA,NA,NA,,,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,T. stansburyi,2,31.02,Larvae,Larvae,NA,NA,NA,,,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,O. lignaria ,3,31.03,Pollen,NA,NA,NA,NA,,neonate present,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,O. lignaria ,4,31.04,Pollen,NA,NA,NA,NA,,neonate present,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,O. lignaria ,5,31.05,Pollen,NA,NA,NA,NA,,neonate present,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,O. lignaria ,6,31.06,Pollen,NA,NA,NA,NA,,1/4 pollen ball present,,,,
6/30/2021,AF,1/20/2022,NA,NA,,T08,Treated,A,31,T08-A31,7,0,Y,N,O. lignaria ,7,31.07,Pollen,NA,NA,NA,NA,,neonate present,,,,
6/30/2021,AF,1/12/2022,NA,NA,,T08,Treated,B,5,T08-B05,2,1,N,N,NA,NA,NA,NA,NA,NA,NA,NA,no bees,pollen trace,,,,
6/30/2021,AF,1/12/2022,NA,NA,,T08,Treated,B,5,T08-B05,2,1,N,N,NA,NA,NA,NA,NA,NA,NA,NA,No bees. Some pollen,,,,,
6/30/2021,NA,NA,AGF,10/19/2021,,T08,Treated,B,6,T08-B06,2,1,N,Y,O. lignaria ,0,6,Pollen,NA,NA,NA,141.2,Labeled T108. Changed to T08. Mud looks clay like,Assigned this cell as incomplete cell (lowest pollen weight),,,,
6/30/2021,NA,NA,AGF,10/19/2021,,T08,Treated,B,6,T08-B06,2,1,N,Y,O. lignaria ,1,6.01,Pollen,NA,NA,NA,165,Labeled T108. Changed to T08. Mud looks clay like,,,,,
6/30/2021,NA,NA,AGF&JMD,7/14/2021,,T08,Treated,B,6,T08-B06,2,1,N,Y,O. lignaria ,2,6.02,Pollen,NA,NA,NA,168.1,Labeled T108. Changed to T08. Mud looks clay like,,,,,
6/29/2021,AF,1/4/2022,NA,NA,,T101,Treated,A,4,T101-A04,0,1,N,N,O. lignaria,0,4,Empty,NA,NA,NA,NA,Only trace of pollen and mud. I don't think occupants were from this nest,,,,,How are there 3 weights when only 1 cell in progress? Moved weights to missing occupant from other straws
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,1,7.01,Pupae,Pupae,M,28.5,NA,,,,,,
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,2,7.02,Pupae,Pupae,M,29.2,NA,,,,,,
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,3,7.03,Pupae,Pupae,M,26.6,NA,,,,,,
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,4,7.04,Pupae,Pupae,F,42.8,NA,,,,,,
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,5,7.05,Monodontomerus spp.,Larvae,NA,NA,NA,parasite,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,6,7.06,Pupae,Pupae,F,42.5,NA,,,,,,
6/29/2021,AF,1/14/2022,NA,NA,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,7,7.07,Larvae,Larvae,NA,NA,NA,beetle? (large brown/black larvae thing),2/17/24 - think it's a bee larvae,,,,
6/29/2021,,,,,,T101,Treated,A,7,T101-A07,8,0,Y,N,O. lignaria,8,7.08,Pupae,Pupae,M,29.1,NA,Only trace of pollen and mud. I don't think occupants were from this nest,"Was labeled T101-A04, but changed to T101-A08 (A04 should have been empty. Occupants in A04 nest probably fell in from this nest)",,,,
6/29/2021,AF,1/18/2022,NA,NA,,T101,Treated,A,8,T101-A08,2,0,N,N,O. lignaria,1,8.01,Monodontomerus spp.,Larvae,NA,NA,NA,parasite,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites?
6/29/2021,,,,,,T101,Treated,A,8,T101-A08,2,0,N,N,O. lignaria,2,8.02,Pollen,NA,NA,NA,NA,,,,,,Parasites?
6/29/2021,AF,2/8/2022,NA,NA,,T101,Treated,A,13,T101-A13,6,0,Y,N,O. lignaria,1,13.01,Pupae,Pupae,M,23.6,NA,,,,,,
6/29/2021,AF,2/8/2022,NA,NA,,T101,Treated,A,13,T101-A13,6,0,Y,N,O. lignaria,2,13.02,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites?
6/29/2021,AF,2/8/2022,NA,NA,,T101,Treated,A,13,T101-A13,6,0,Y,N,O. lignaria,3,13.03,Pupae,Pupae,F,40.3,NA,,,,,,
6/29/2021,AF,2/8/2022,NA,NA,,T101,Treated,A,13,T101-A13,6,0,Y,N,O. lignaria,4,13.04,Pupae,Pupae,F,45.7,NA,,,,,,
6/29/2021,AF,2/8/2022,NA,NA,,T101,Treated,A,13,T101-A13,6,0,Y,N,O. lignaria,5,13.05,Pupae,Pupae,F,43.2,NA,,,,,,
6/29/2021,,,,,,T101,Treated,A,13,T101-A13,6,0,Y,N,O. lignaria,6,13.06,Pupae,Pupae,F,45.8,NA,,"Was labeled T101-A04, but changed to T101-A14 (A04 should have been empty. Occupants in A04 nest probably fell in from this nest)",,,,
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,1,14.01,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,T. stansburyi,2,14.02,Larvae,Larvae,NA,NA,NA,"4/18/23 missing spot where beetle should have been, but no beetle. NC called it beetle too, so changed from Beetle? To Beetle","Was labeled T101-A04, but changed to T101-A14 (A04 should have been empty. Occupants in A04 nest probably fell in from this nest)",,,,
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,3,14.03,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,4,14.04,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,5,14.05,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,6,14.06,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,7,14.07,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,8,14.08,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,9,14.09,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites? 2/17/24 - Yes
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,14,T101-A14,10,0,Y,N,O. lignaria,10,14.1,Pupae,Pupae,M,25.5,NA,,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,1,15.01,Pupae,Pupae,M,21,NA,I think that bee weight 1 may have been done from back to front instead of from front to back... weights don't make sense side by side,,,,,
6/29/2021,AF,2/9/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,2,15.02,Pupae,Pupae,M,27.9,NA,,,,,,
6/29/2021,AF,2/10/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,3,15.03,Pupae,Pupae,M,21.1,NA,,,,,,
6/29/2021,AF,2/10/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,4,15.04,Pupae,Pupae,M,20.8,NA,,,,,,
6/29/2021,AF,2/10/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,5,15.05,Pupae,Pupae,F,32.3,NA,,,,,,
6/29/2021,AF,2/10/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,6,15.06,Pupae,Pupae,M,23.5,NA,,,,,,
6/29/2021,AF,2/10/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,7,15.07,Pupae,Pupae,F,33.8,NA,,,,,,
6/29/2021,AF,2/10/2022,NA,NA,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,8,15.08,Monodontomerus spp.,Larvae,NA,NA,NA,parasites,"cocoon filled with tiny larvae. Probably Monodont larvae. Changed from ""Parasites"" to Monodontomerus spp.",,,,Parasites?
6/29/2021,,,,,,T101,Treated,A,15,T101-A15,9,0,Y,N,O. lignaria,9,15.09,Empty,NA,NA,NA,NA,,,,,,
6/29/2021,AF,2/25/2022,NA,NA,,T101,Treated,A,18,T101-A18,2,0,N,N,Unk,1,18.01,Pupae,Pupae,NA,9.4,NA,"NOT O. lignaria, looks like a small yellow jacket but still in cocoon (halictid?) that looks like O. lignaria cocoon (also couldn't tell M or F). Collection datasheet: 1 complete, o in progress - veg walls, not much pollen","Sapygid wasp? If so, than this is a cleptoparasite",,,,
6/29/2021,AF,2/25/2022,NA,NA,,T101,Treated,A,18,T101-A18,2,0,N,N,Unk,2,18.02,Pupae,Pupae,NA,21.3,NA,"NOT O. lignaria, looks like a small yellow jacket but still in cocoon (halictid?) that looks like O. lignaria cocoon (also couldn't tell M or F). Collection datasheet: 1 complete, o in progress - veg walls, not much pollen","Sapygid wasp? If so, than this is a cleptoparasite",,,,
6/29/2021,AF,8/3/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,1,20.01,Pupae,Pupae,M,20.6,NA,,,,,,
6/29/2021,AF,8/30/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,2,20.02,Pupae,Pupae,M,26.3,NA,,,,,,
6/29/2021,AF,8/4/2022,NA,NA,,T101,Treated,A,20,T101-A20,8,0,Y,N,O. lignaria,3,20.03,Pupae,Pupae,M,25.5,NA,,,,,,
