Date,Site,Habitat,Recorder,LineDistance,Code,Family,Genus,Species,Species2,NumBlooms,NumStems,PollenCollected (Y/N),Notes
6/1/2021,H15,Burned,JMD,76.4,COPA3,SCROPHULARIACEAE,Collinsia,parviflora,Collinsia parviflora,1,1,N,
6/1/2021,H15,Burned,JMD,50.1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,5,10,N,Munsieon? same as from T13. Changed from MUSIN to LOMAT for now
6/1/2021,H15,Burned,JMD,74.3,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,2,N,Changed from MUSIN to LOMAT for now
6/1/2021,H15,Burned,JMD,9.1,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,7,N,"Brassica? Basal Rosett, spatulated leaves. Changed from Unk Brass. to PHBE2"
6/1/2021,H15,Burned,JMD,9.7,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,4,N,Changed from Unk Brassto PHBE2
6/1/2021,H15,Burned,JMD,56.2,TAOF,ASTERACEAE,Taraxacum,officinale,Taraxacum officinale,1,3,N,munched
6/1/2021,H15,Burned,JMD,96.7,TAOF,ASTERACEAE,Taraxacum,officinale,Taraxacum officinale,1,5,N,
6/9/2021,T08,Treated,JMD,4.7,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,8.2,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,9.2,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,9.5,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,10.2,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,57.01,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,60.2,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,85.4,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,4,3,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,85.4,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,4,3,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,85.4,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/9/2021,T08,Treated,JMD,65.4,MELA3,BORAGINACEAE,Mertensia,lanceolata,Mertensia lanceolata,5,2,Y,Changed from CAPA to MELA3
6/9/2021,T08,Treated,JMD,65.6,MELA3,BORAGINACEAE,Mertensia,lanceolata,Mertensia lanceolata,4,1,Y,Changed from CAPA to MELA3
6/9/2021,T08,Treated,JMD,88.4,MELA3,BORAGINACEAE,Mertensia,lanceolata,Mertensia lanceolata,15,1,Y,Changed from CAPA to MELA3
6/9/2021,T08,Treated,JMD,91.3,MELA3,BORAGINACEAE,Mertensia,lanceolata,Mertensia lanceolata,2,1,Y,Changed from CAPA to MELA3
6/10/2021,T101,Treated,JMD,37.1,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,,Multiple flower to 1 head. Collected. Allium. A. drummondii? CHanged from LILY2 to ALLIU
6/10/2021,T101,Treated,JMD,36.2,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,36.1,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,37.2,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,,
6/10/2021,T101,Treated,JMD,34.35,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,34.35,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,34.35,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,34.35,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,34.35,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,34.35,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,30.4,ALLIU,LILIACEAE,Allium,spp.,Allium spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,68.1,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,7,1,,Changed from UnkOra to ERCA14
6/10/2021,T101,Treated,JMD,64.5,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,8,1,Y,Changed from UnkOra to ERCA14
6/10/2021,T101,Treated,JMD,60.9,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,7,1,,Changed from UnkOra to ERCA14
6/10/2021,T101,Treated,JMD,16.4,ERIGE2,ASTERACEAE,Erigeron,spp.,Erigeron spp.,2,1,Y,SImple erigeron - white & purple petals. Collected. Changed from UnkERIGE to ERIGE2
6/10/2021,T101,Treated,JMD,14.1,ERIGE2,ASTERACEAE,Erigeron,spp.,Erigeron spp.,1,1,,Changed from UnkERIGE to ERIGE2
6/10/2021,T101,Treated,JMD,74.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,74.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,74.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,74.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,75.01,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,75.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,77.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,77.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,78,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,78.01,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,73.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,74.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,21,10,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,73.6,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,73.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,9,6,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,72.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,74.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,3,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,72,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,19,9,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,72.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,4,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.11,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.6,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,70.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,4,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,5,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,70.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,70.11,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,70.7,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,71.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,70.6,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,69.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,66.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,66.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,65.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,65.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,65.4,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,65,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,65,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,64.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,64.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,64.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,63.7,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,5,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,62.9,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,7,4,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,63.6,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,62.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,12,5,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,62.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,62.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,61.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,13,6,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,61.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,7,4,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,61.7,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,11,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,61.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,62.6,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,4,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,61.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,61.5,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,5,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,60.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,60.11,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,Y,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,60.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,3,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,63.3,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,5,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,59.11,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,59.1,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,3,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,60.2,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,6,2,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,59.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,10,3,,Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,73.01,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,1,1,N,"Saw some Sperg, but didn't count. Stellaria longifolia. Changed from MOUSE to STLO"
6/10/2021,T101,Treated,JMD,78.8,STLO,CARYOPHYLLACEAE,Stellaria,longifolia,Stellaria longifolia,2,1,Y,mouse-ear chickweed. Stellaria longifolia. Changed from MOUSE to STLO
6/10/2021,T101,Treated,JMD,80.7,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,82.2,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,82.3,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,82.8,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,83.1,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,83.4,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,4,4,N,
6/10/2021,T101,Treated,JMD,83.5,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,2,1,N,
6/10/2021,T101,Treated,JMD,83.6,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,85,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,2,2,N,
6/10/2021,T101,Treated,JMD,85.4,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,5,5,N,
6/10/2021,T101,Treated,JMD,86.11,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,87.1,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,2,2,Y,
6/10/2021,T101,Treated,JMD,87.4,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,2,1,N,
6/10/2021,T101,Treated,JMD,88.7,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,89.2,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,90.01,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,2,2,N,
6/10/2021,T101,Treated,JMD,90.01,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,91.3,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,2,2,Y,
6/10/2021,T101,Treated,JMD,91.4,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,4,4,Y,
6/10/2021,T101,Treated,JMD,91.8,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,92.4,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,Y,
6/10/2021,T101,Treated,JMD,87-88,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,87-88,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,87-88,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/10/2021,T101,Treated,JMD,87-88,VIOLA,VIOLACEAE,Viola,spp.,Viola spp.,1,1,N,
6/9/2021,T103,Treated,JMD,96.1,ANRO2,ASTERACEAE,Antennaria,rosea,Antennaria rosea,13,13,Y,Phlox hoodii. Collected to make sure (13 flower heads). Antennaria rosea. Changed from PHHO to ANRO2
6/9/2021,T103,Treated,JMD,97.01,ANRO2,ASTERACEAE,Antennaria,rosea,Antennaria rosea,11,9,Y,Antennaria rosea. Changed from PHHO to ANRO2
6/9/2021,T103,Treated,JMD,97.06,ANRO2,ASTERACEAE,Antennaria,rosea,Antennaria rosea,3,3,,Antennaria rosea. Changed from PHHO to ANRO2
6/9/2021,T103,Treated,JMD,97.09,ANRO2,ASTERACEAE,Antennaria,rosea,Antennaria rosea,2,2,,Antennaria rosea. Changed from PHHO to ANRO2
6/9/2021,T103,Treated,JMD,66.1,ERIOG,POLYGONACEAE,Eriogonum,spp.,Eriogonum spp.,1,1,Y,Eriogonum? VERY rhizominus. Changed from UnkAST to ERIOG
6/9/2021,T103,Treated,JMD,67.02,ERIOG,POLYGONACEAE,Eriogonum,spp.,Eriogonum spp.,1,1,Y,Changed from UnkAST to ERIOG
6/9/2021,T103,Treated,JMD,52.7,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,4,1,Y,Phacilia. Phacelia hastata PHHA
6/9/2021,T103,Treated,JMD,60.02,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,1,1,Y,1 flower per head
6/9/2021,T103,Treated,JMD,60.1,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,1,1,Y,
6/9/2021,T103,Treated,JMD,62.02,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,8,7,Y,
6/9/2021,T103,Treated,JMD,80.03,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,12,4,Y,
6/9/2021,T103,Treated,JMD,80.1,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,3,2,,
6/9/2021,T103,Treated,JMD,84.08,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,1,1,,
6/9/2021,T103,Treated,JMD,85.02,PHHA,HYDROPHYLLACEAE,Phacelia,hastata,Phacelia hastata,2,2,,
6/7/2021,T106,Treated,JMD,44.05,CARO2,CAMPANULACEAE,Campanula,rotundifolia,Campanula rotundifolia,3,1,Y,Changed from CAPA2 to CARO2
6/7/2021,T106,Treated,JMD,27.08,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,13,1,Y,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,T106,Treated,JMD,31.07,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,4,1,,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,T106,Treated,JMD,33.01,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,6,1,,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,T106,Treated,JMD,33.03,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,5,1,,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,T106,Treated,JMD,67.01,LEMO4,LILACEAE,Leucocrinum,montanum,Leucocrinum montanum,1,1,Y,Changed from LILY to LEMO4
6/7/2021,T106,Treated,JMD,86.02,LEMO4,LILACEAE,Leucocrinum,montanum,Leucocrinum montanum,1,1,,Changed from LILY to LEMO4
6/7/2021,T106,Treated,JMD,4.07,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,2,Y,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,4.09,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,2,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,5,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,2,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,7.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,7,4,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,8.03,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,8,3,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,8.04,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,8,4,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,8.09,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,13,5,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,9.04,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,2,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,9.08,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,1,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,10.04,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,1,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,10.09,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,1,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,10.09,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,12,5,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,11.06,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,2,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,11.08,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,4,4,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,11.09,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,2,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,13,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,3,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,13,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,2,2,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,13.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,5,3,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,13.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,4,4,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,13.03,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,2,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,13.03,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,1,1,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,15.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,5,3,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,15.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,2,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,16.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,5,3,,Changed from Unkbrass2 to PHBE2
6/7/2021,T106,Treated,JMD,16.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,8,6,,Changed from Unkbrass2 to PHBE2
